text,polarity,sentiment
b talking someone knowing suppois important n n bellletstalk n n,0.4,positive
b thank suppoover patreon couple quotes comments n nsee late xe x xa,-0.3,negative
b learning theory solve design problems provides clarity throughout process gu xe x xa,0,neutral
b icymi conversation njchoice parents fighting remotelearning onlinelearning options new jers xe x xa,0.136363636,positive
b zorynaodonnell spring intake enrol benefit early bird discount xe x xa,0.1,positive
b plan design amp publish online portfolio adobe indesign skillshare class join get xe x xa,0,neutral
b mom samantha explains making switch online learning best choice child thr xe x xa,1,positive
b want easy way get ce hours keep simple efficient xe x xt worry n nchec xe x xa,0.216666667,positive
b demand web developers rising many industries staa successful career web development th xe x xa,0.625,positive
b preparing ielts exam check reading exam tips video find join fant xe x xa,0,neutral
b interested learning extra secure online register online class learn xe x xa,0.216666667,positive
b privileged hear presentation options online courses chrislema last thursday th xe x xa,0,neutral
b global leader online learning academic excellence biblical integration priority contact us xe x xa,0,neutral
b great ways create effective google classroom order allow students succeed mentally ph xe x xa,0.433333333,positive
b past months children tried work around various ways build investment towards xe x xa,-0.125,negative
b great bonus ella member xf xf x xnoon hour seminars friday mar xf xf x xf xf xf xf xbb n nnot yet member sign xe x xa,0.8,positive
b james clay jisc online learning online learning jisc online learn xe x xa,0,neutral
b stastudying february leading may exams financialservices jobfairy ucd iob,0,neutral
b usnews released ranking recognized u college engineering top program nation team xe x xa,0.5,positive
b received email elk island public schools xe x xa pretty much saying schools transition online learnin xe x xa,0.15,positive
b hi friends student starting fall behind uncertainty covid making difficult learn xe x xa,-0.3,negative
b world carmen san diego fetc talking edtech innovation onlinelearning things,0,neutral
b responsible ai mean matter join barrister jacob turner fountain couchambers xe x xa,-0.05625,negative
b learn backbone crypto currency three course bundle blockchain technologies become widely sou xe x xa,-0.1,negative
b education experts kgalmac amp krllewellyn discuss impact pandemic amp onlinelearning university xe x xa,0,neutral
b xf xf x xbb hybrid learning handling event hosted xe x xa rgsworcester xe x xa education edtech onlinelearning,0,neutral
b beginning rd spring online instruction sacstate glad remote omicron going wild som xe x xa,0.166666667,positive
b social entrepreneurship course empower open world universitystartups onlinelearning xe x xa,0.016666667,positive
b wishing everyone happy rd republic day n n republicday abhikriya coaching cbse onlinelearning,0.8,positive
b snippet wonderful music students adapted challenges lockdown restrictions whil xe x xa,1,positive
b ways improve digital divide impact education n n,0,neutral
b xe x xci xe x xt think could take program home xe x xd xe x x karen watchorn onlinelearning via contactnorth n nr xe x xa,0,neutral
b first two digitallearning policy previews wcet_info n ntoday features late negotiated rulemaking xe x xa,-0.025,negative
b want know add multiple choice questions harmonia document watch video xe x xa,0,neutral
b intentional detail oriented help teachers working remote hybrid students edtech_highered xe x xa,-0.1,negative
b best known widespread instructional design model addie model acronym stages xe x xa,1,positive
b nearpod launches nearpod math k lessons tools aligned district state standards grades k xe x xa,0,neutral
b academics rethink way assign homework college university homework onlinelearning professor xe x xa,0,neutral
b best online courses elearning mooc onlinecourse onlinelearning moocs onlinecourses,1,positive
b happy schoolchoiceweek sporting compasscs colors loud amp proud compassexperience learn xe x xa,0.566666667,positive
b check tiktok nfull fun facts teacher bloopers day life n nmake sure follow lik xe x xa,0.4,positive
b yes yes xf xf x xd expand vocabulary learning many different ways answer positively german xe xc x xe x xa,0.166666667,positive
b spring intake enrol benefit early bird discount n,0.1,positive
b spring intake enrol benefit early bird discount n,0.1,positive
b let learn little bit headmaster n britishonlineschool virtualeducation headmaster xe x xa,-0.1875,negative
b willing learn one help determined learn one stop n ncentu xe x xa,0.25,positive
b medical conference home xf xf x xa xf xf xa xd xf xf x x nworking home learning home networking home doctoring home xe x xa,0,neutral
b oaklanduelis help prep faculty online learning kanako taku oaklandu psychology professor describes h xe x xa,0,neutral
b using live captions powerpoint promotes accessibility navigate slide show tab slide deck click xe x xa,0.136363636,positive
b xe x xre considering moving virtual hybrid learning evolve maestro e book perfect staff xe x xa,1,positive
b lift monarch butterfly advocacy next level taking online complete monarch essentials course cou xe x xa,0.05,positive
b internet amp education combining since beginning gift us opportunity learn amp gain ski xe x xa,0,neutral
b xe x x xef xb xfcan believe xe x x xef xb xf nweb design website scratch html css responsive design myopenacademy n xf xf x x shop range xe x xa,0,neutral
b xf xf x xac expand genetics knowledge new online microlessons upgraded minicourses whether fe xe x xa,0.136363636,positive
b days remaining take advantage discount subscribe cpdelearning n nsimply log th xe x xa,0,neutral
b indian unicorns go hire high paytm sets ipo date n n byjus onlinelearning,0.16,positive
b top comment maschoolsk bring families school system massdhe pandemic forced us understand v xe x xa,0.1,positive
b know different peer evaluation methods n nsign workshop xf xf x x xe x xa,0,neutral
b resource supervising learners providing virtual care n meded cfd xe x xa,0,neutral
b last chance attending fetc join netsync awscloud happy hour olered january th xe x xa,0.4,positive
b free webinar hosted synt xc xagra integrated doors design february th pm et pt featuring integrated xe x xa,0.4,positive
b chess backward pawn pawn behind pawns color adjacent files xe x xa,-0.4,negative
b inpersonschool finished xe x xbc xef xb xf xe x xbc xef xb xf nstop xf xf xb x xf xf xb x xe xc xb xf xf xf xbesending children inpersonschool inpersonlearning nplease people xe x xa,0,neutral
b dr katerina jordan presented yesterday ottawa valley turfgrass association biological component xe x xa,0,neutral
b want build profitable business stawith twitter n business onlinelearning startup copywriting digitalmarketing,0,neutral
b money make month earned rweek even bring bring people rkind business xe x xa,0,neutral
b many businesses looking applicants cad skills take advantage solasfet amp ecollegeirl free xe x xa,0.45,positive
b xe x xcsometimes people assume participate blind real issue materials either xe x xa,-0.15,negative
b pc suddenly hot tech technews computers computing desktops wfh xe x xa,0.25,positive
b xe x xs big difference established virtualschools temporary ones hear ohio virtual academy liai xe x xa,0,neutral
b get connected learning jobs highereducation make relationships digitalskills look xe x xa,0,neutral
b xf xf x xa curious yellowdig n njoin us free demo webinar today pm et get inside look yellowdig e xe x xa,0.15,positive
b schools colleges reopen new delhi nov online option stay late news india hindustan tim xe x xa,-0.081818182,negative
b arjun mohan ceo upgrad india n n byjus onlinelearning,0,neutral
b migration students periphery actually accelerating mainstream high education xe x xa,0.08,positive
b way trying make online learning interactive stimulating point breakout r xe x xa,0,neutral
